# rocket_logger v3.5 rate=100Hz accel=16G(2048/G) gyro=2000dps(16.4/dps) sound=A1 boot=2
t_ms,ax,ay,az,gx,gy,gz,snd_min,snd_max
16800,-64,-1897,834,12,28,-18,484,527
16811,-46,-1900,855,11,14,-19,490,527
16820,-33,-1897,841,15,26,-14,497,526
16830,-49,-1888,880,14,18,-19,505,519
16840,-47,-1894,838,16,26,-16,503,516
16850,-55,-1898,844,18,27,-15,501,520
16860,-53,-1890,873,13,21,-17,501,520
16870,-62,-1890,845,16,8,-17,502,521
16880,-53,-1902,862,14,20,-22,502,521
16890,-53,-1880,823,12,22,-18,502,521
16900,-44,-1888,838,13,21,-18,499,528
16910,-48,-1894,832,17,21,-15,495,528
16920,-50,-1889,861,14,12,-18,495,528
16930,-48,-1894,846,13,18,-15,495,527
16940,-47,-1889,852,13,17,-17,496,523
16950,-52,-1891,862,14,15,-19,495,525
16960,-42,-1891,840,15,14,-18,502,517
16970,-53,-1906,846,22,20,-17,500,520
16980,-49,-1902,852,15,11,-20,486,531
16990,-64,-1895,841,17,34,-16,482,533
17000,-58,-1904,844,14,16,-23,481,537
17010,-39,-1901,853,22,17,-16,474,531
17020,-55,-1891,855,15,12,-18,471,532
17030,-40,-1892,842,11,24,-18,492,528
17040,-54,-1890,835,16,27,-17,490,532
17050,-49,-1896,844,14,23,-14,493,527
17060,-51,-1884,824,11,29,-14,505,519
17070,-44,-1890,855,14,23,-21,505,516
17080,-49,-1895,843,15,25,-14,504,516
17090,-53,-1899,857,15,14,-13,507,517
17100,-58,-1899,851,17,17,-22,505,515
17110,-57,-1894,837,21,14,-17,502,518
17120,-40,-1893,835,18,19,-23,503,516
17130,-58,-1890,827,12,21,-19,505,518
17140,-44,-1886,847,17,4,-18,505,515
17154,-55,-1895,855,16,25,-21,513,513
17161,-53,-1876,846,17,24,-18,513,513
17170,-63,-1894,843,14,17,-14,503,517
17180,-48,-1897,849,13,30,-15,493,525
17190,-53,-1909,864,17,19,-13,498,525
17200,-63,-1888,838,13,19,-19,493,530
17210,-45,-1905,856,16,18,-17,488,527
17220,-55,-1884,844,14,26,-24,496,524
17230,-49,-1897,840,15,10,-19,499,523
17240,-50,-1885,845,18,5,-15,499,518
17250,-53,-1901,824,13,13,-15,499,518
17260,-52,-1893,844,15,22,-19,494,523
17270,-40,-1892,858,9,21,-16,497,525
17280,-60,-1901,851,13,21,-14,499,521
17290,-47,-1879,854,14,22,-14,502,519
17300,-64,-1886,860,11,14,-20,501,516
17310,-50,-1904,864,15,16,-16,505,515
17320,-50,-1889,839,21,26,-16,504,517
17330,-55,-1890,856,18,17,-20,504,515
17340,-47,-1885,828,14,21,-18,504,515
17350,-50,-1883,847,15,17,-19,503,515
17360,-43,-1901,831,15,22,-20,506,520
17370,-48,-1899,851,18,16,-17,504,515
17380,-49,-1885,855,9,19,-18,505,516
17390,-39,-1895,843,14,22,-19,503,518
17400,-67,-1891,839,12,28,-18,504,515
17410,-58,-1880,855,14,18,-15,504,515
17420,-53,-1897,841,16,29,-17,504,517
17430,-53,-1892,841,12,7,-24,504,514
17440,-64,-1885,831,11,17,-20,505,515
17451,-49,-1902,858,13,8,-18,504,515
17460,-43,-1888,866,12,15,-15,502,514
17470,-64,-1904,838,21,18,-17,504,515
17480,-49,-1888,845,11,22,-17,506,514
17490,-66,-1884,862,15,24,-16,506,516
17500,-53,-1892,837,19,22,-16,504,515
17510,-39,-1892,870,16,22,-15,504,517
17520,-50,-1898,822,17,12,-20,506,517
17530,-64,-1896,849,14,18,-17,505,515
17540,-55,-1885,850,11,13,-15,503,515
17550,-59,-1897,852,19,19,-18,503,515
17560,-62,-1899,835,14,15,-16,504,514
17570,-36,-1889,864,19,12,-17,502,516
17580,-50,-1881,869,10,17,-17,504,515
17590,-55,-1902,838,14,19,-17,504,516
17600,-53,-1886,863,14,21,-16,504,517
17610,-61,-1888,857,12,25,-12,506,515
17620,-59,-1890,850,17,25,-20,506,520
17630,-34,-1898,846,17,26,-21,503,516
17640,-57,-1880,831,14,18,-25,506,515
17653,-41,-1891,860,14,19,-13,516,516
17660,-65,-1889,816,16,27,-14,513,513
17670,-51,-1884,848,12,27,-17,505,516
17680,-48,-1883,857,11,11,-16,505,515
17690,-60,-1893,837,16,11,-16,504,514
17700,-47,-1893,853,16,14,-17,504,515
17710,-50,-1892,837,14,20,-21,504,514
17720,-58,-1898,858,13,19,-15,503,516
17730,-37,-1898,842,14,21,-18,504,516
17740,-58,-1900,847,16,33,-18,505,516
17750,-53,-1888,854,17,15,-21,506,515
17760,-53,-1896,848,11,23,-20,504,518
17770,-52,-1889,857,16,19,-17,504,515
17780,-53,-1906,846,17,11,-18,502,515
17790,-49,-1887,866,12,14,-23,504,516
17800,-61,-1896,838,18,21,-16,503,516
17810,-52,-1894,850,15,23,-17,504,514
17820,-50,-1896,853,13,26,-14,505,518
17830,-66,-1890,860,16,15,-16,502,516
17840,-46,-1879,843,17,20,-20,501,516
17850,-45,-1898,849,15,20,-15,504,515
17860,-59,-1896,834,20,20,-19,505,516
17870,-54,-1894,858,12,6,-20,505,515
17880,-44,-1893,839,13,26,-12,503,517
17890,-62,-1904,839,20,14,-19,506,515
17900,-42,-1883,834,13,14,-16,504,518
17910,-65,-1883,836,16,19,-16,503,514
17920,-59,-1894,843,12,19,-17,503,516
17930,-40,-1894,850,19,17,-11,504,515
17940,-51,-1888,840,19,14,-19,505,517
17950,-50,-1888,859,11,22,-17,505,515
17960,-48,-1891,839,15,28,-14,504,514
17970,-50,-1907,830,12,20,-10,506,516
17980,-47,-1892,818,12,21,-18,505,516
17990,-48,-1875,860,14,10,-25,505,515
18000,-56,-1889,853,15,7,-16,503,517
18010,-60,-1902,850,15,29,-14,508,516
18020,-51,-1902,868,11,15,-12,504,515
18030,-44,-1885,856,16,15,-17,504,514
18040,-44,-1894,849,15,23,-9,504,515
18050,-44,-1879,852,12,24,-17,504,516
18060,-54,-1887,844,12,7,-16,505,516
18070,-54,-1885,848,15,18,-18,504,516
18080,-60,-1890,842,18,34,-17,504,517
18091,-51,-1897,841,11,23,-13,505,518
18100,-49,-1890,860,14,14,-18,505,517
18110,-40,-1899,841,13,20,-15,503,518
18120,-42,-1896,846,16,19,-23,504,515
18130,-56,-1887,850,13,22,-17,502,517
18140,-55,-1904,827,15,17,-18,505,517
18157,-51,-1898,839,17,10,-20,508,508
18163,-43,-1896,839,19,10,-21,510,510
18170,-48,-1889,846,19,15,-22,505,514
18180,-43,-1884,839,14,19,-17,504,515
18190,-71,-1887,853,16,21,-16,503,516
18200,-57,-1880,833,20,22,-17,502,515
18210,-54,-1892,847,15,14,-19,505,516
18220,-63,-1896,859,10,25,-12,504,516
18230,-48,-1892,848,14,25,-17,505,514
18240,-61,-1888,867,13,17,-16,503,515
18250,-47,-1903,842,18,30,-23,503,516
18260,-45,-1894,863,18,19,-24,502,518
18270,-47,-1899,850,16,23,-20,503,518
18280,-60,-1888,828,14,22,-16,504,516
18290,-46,-1885,851,20,16,-17,503,514
18300,-54,-1894,856,18,20,-14,505,514
18310,-52,-1896,852,16,10,-13,502,516
18320,-43,-1891,840,20,15,-15,503,516
18330,-50,-1891,853,14,19,-18,504,516
18340,-36,-1894,854,16,18,-16,501,518
18350,-57,-1903,854,16,13,-22,504,514
18360,-58,-1891,838,20,22,-16,505,515
18370,-45,-1896,826,13,20,-13,505,516
18380,-52,-1890,862,15,14,-13,504,516
18390,-53,-1894,857,15,19,-22,504,518
18400,-54,-1896,841,17,19,-18,502,516
18410,-52,-1898,838,13,24,-19,507,517
18420,-65,-1896,833,16,26,-20,502,517
18430,-49,-1880,833,18,16,-22,502,518
18440,-48,-1881,858,18,15,-16,504,519
18450,-59,-1888,866,16,7,-19,503,516
18460,-46,-1891,849,16,16,-15,504,515
18470,-41,-1906,855,16,21,-9,503,516
18480,-52,-1891,841,12,15,-25,504,516
18490,-45,-1883,862,16,24,-23,502,516
18500,-49,-1896,829,14,26,-14,504,518
18510,-46,-1895,849,17,26,-19,503,520
18520,-46,-1897,842,9,14,-14,502,517
18530,-48,-1891,847,13,25,-21,504,516
18547,-66,-1902,853,19,14,-16,507,507
18550,-60,-1892,842,12,30,-18,514,514
18560,-67,-1892,850,16,15,-20,501,515
18570,-47,-1893,846,16,19,-18,504,515
18580,-72,-1890,852,17,11,-17,503,515
18590,-36,-1890,849,18,6,-14,501,514
18600,-49,-1894,850,16,17,-16,502,518
18610,-53,-1893,847,11,18,-16,505,514
18620,-41,-1888,841,16,35,-16,503,517
18630,-41,-1894,855,17,22,-17,505,515
18640,-51,-1888,859,12,21,-12,503,516
18654,-49,-1890,839,15,20,-18,510,510
18661,-64,-1892,856,13,16,-19,513,513
18670,-53,-1906,842,15,13,-19,506,518
18680,-41,-1894,857,13,19,-16,505,514
18690,-39,-1888,847,14,25,-9,506,513
18700,-56,-1889,846,15,24,-11,504,515
18710,-48,-1897,849,21,22,-19,504,514
18720,-60,-1909,846,15,17,-20,503,513
18731,-50,-1885,842,17,21,-19,506,516
18740,-47,-1898,857,14,19,-16,505,516
18750,-53,-1894,864,14,16,-19,505,516
18760,-37,-1891,870,11,24,-18,504,514
18770,-60,-1895,846,14,16,-18,500,515
18780,-57,-1894,853,16,20,-20,505,515
18790,-57,-1900,835,12,21,-18,505,517
18800,-62,-1889,833,16,23,-16,502,517
18810,-44,-1877,856,15,10,-16,505,517
18820,-48,-1894,839,15,23,-19,504,516
18830,-58,-1878,853,11,10,-21,504,519
18840,-49,-1878,838,15,15,-20,503,516
18850,-50,-1892,857,16,19,-14,504,517
18860,-38,-1883,844,15,22,-17,506,514
18870,-29,-1896,855,18,12,-21,504,517
18880,-56,-1892,836,15,20,-16,501,516
18890,-31,-1899,837,18,17,-18,502,516
18900,-45,-1911,849,16,19,-20,502,515
18910,-47,-1886,859,14,17,-19,503,517
18920,-45,-1889,854,13,23,-19,504,520
18930,-58,-1899,853,15,14,-19,503,518
18940,-59,-1889,857,18,11,-14,501,519
18950,-52,-1906,838,11,21,-20,503,515
18960,-45,-1890,850,20,12,-15,504,517
18970,-55,-1893,845,15,17,-18,503,518
18980,-40,-1886,836,15,31,-15,503,514
18990,-49,-1894,833,15,22,-23,506,516
19000,-63,-1893,854,13,21,-21,504,516
19010,-60,-1908,868,13,25,-21,502,516
19020,-59,-1901,850,19,25,-24,504,516
19030,-55,-1901,847,18,21,-17,506,515
19040,-50,-1882,850,11,30,-15,504,515
19050,-50,-1884,842,16,21,-16,504,517
19060,-51,-1896,848,11,9,-19,501,520
19070,-41,-1889,846,16,24,-20,507,516
19080,-60,-1892,847,16,21,-16,506,515
19090,-58,-1894,843,12,15,-15,505,516
19100,-48,-1894,862,18,18,-11,503,515
19110,-68,-1896,856,20,20,-21,502,521
19120,-57,-1900,843,13,11,-22,506,514
19130,-53,-1886,859,11,20,-15,505,515
19140,-46,-1901,847,16,20,-15,505,515
19153,-56,-1891,859,18,19,-19,509,509
19161,-51,-1895,856,15,24,-18,506,506
19170,-31,-1888,855,15,22,-20,502,516
19180,-37,-1885,862,10,19,-19,503,515
19190,-42,-1896,853,14,12,-15,501,516
19220,-46,-1895,854,13,18,-18,510,510
19222,-37,-1896,838,18,29,-16,516,516
19225,-35,-1895,851,12,28,-13,507,507
19230,-39,-1889,855,17,26,-14,505,516
19240,-63,-1891,826,15,10,-14,502,515
19250,-45,-1889,839,16,19,-19,505,514
19260,-48,-1885,859,14,17,-20,503,517
19270,-49,-1894,857,15,15,-14,505,515
19280,-43,-1897,837,17,21,-16,504,518
19290,-57,-1891,842,16,8,-18,504,517
19300,-44,-1878,850,14,9,-16,502,518
19310,-54,-1905,842,16,25,-19,506,517
19320,-50,-1887,856,12,21,-19,504,515
19330,-63,-1878,857,15,21,-17,505,518
19340,-55,-1892,855,13,31,-14,502,518
19350,-60,-1903,835,11,22,-14,505,516
19360,-50,-1904,848,13,14,-9,503,517
19371,-32,-1890,857,15,21,-16,505,516
19380,-58,-1888,852,17,15,-16,503,515
19390,-57,-1906,831,10,15,-20,504,515
19400,-37,-1892,838,9,16,-19,504,517
19410,-50,-1893,864,19,17,-18,504,516
19420,-60,-1892,848,18,14,-11,506,515
19430,-49,-1889,840,17,20,-13,503,516
19440,-72,-1892,864,14,14,-18,503,518
19450,-43,-1896,840,15,15,-16,504,516
19460,-57,-1900,854,12,22,-24,506,516
19470,-38,-1900,847,15,25,-15,504,515
19480,-45,-1894,844,17,21,-16,504,515
19490,-60,-1887,858,11,14,-15,503,515
19500,-53,-1893,847,14,16,-14,505,515
19510,-51,-1892,847,17,15,-13,505,516
19520,-43,-1890,868,17,22,-18,504,516
19530,-52,-1894,861,17,16,-16,504,516
19540,-38,-1879,844,16,18,-18,502,517
19550,-51,-1898,848,14,23,-15,503,516
19560,-62,-1895,844,18,18,-13,503,514
19570,-43,-1887,839,17,26,-17,505,516
19580,-51,-1906,844,13,26,-21,504,516
19590,-53,-1905,839,17,22,-18,503,515
19600,-42,-1890,873,14,24,-20,502,514
19610,-48,-1895,848,14,16,-15,504,517
19620,-43,-1883,850,14,19,-22,503,517
19630,-42,-1905,838,12,7,-19,505,516
19640,-51,-1895,846,13,25,-14,504,515
19653,-57,-1892,853,16,18,-18,513,513
19660,-60,-1889,856,15,18,-19,509,509
19670,-48,-1893,845,12,15,-16,505,514
19680,-36,-1885,857,17,21,-14,504,516
19690,-50,-1891,835,22,15,-16,504,520
19700,-50,-1891,854,11,13,-18,504,517
19710,-51,-1898,838,15,14,-9,505,516
19720,-65,-1893,843,15,17,-18,506,515
19730,-42,-1894,843,19,15,-15,505,517
19740,-56,-1883,835,21,17,-9,504,514
19750,-63,-1885,848,15,20,-18,504,516
19760,-48,-1894,850,15,18,-16,503,515
19770,-54,-1894,839,17,17,-21,504,516
19780,-51,-1894,846,15,17,-18,506,518
19790,-41,-1903,838,16,15,-20,503,515
19800,-51,-1889,854,19,21,-16,505,514
19810,-53,-1896,823,13,19,-16,504,516
19820,-38,-1892,843,14,22,-19,504,516
19830,-50,-1889,852,13,16,-13,503,519
19840,-55,-1902,830,15,20,-14,504,514
19850,-45,-1882,841,13,17,-13,503,515
19860,-42,-1886,852,18,10,-19,505,517
19870,-54,-1881,844,15,26,-16,504,515
19880,-53,-1901,855,13,17,-14,502,515
19890,-57,-1901,844,14,26,-13,504,516
19900,-44,-1891,852,19,18,-21,506,514
19910,-54,-1900,841,13,33,-12,504,517
19920,-42,-1899,851,13,24,-15,504,516
19930,-46,-1893,841,20,16,-11,503,516
19940,-41,-1883,827,12,27,-20,503,515
19950,-44,-1892,837,15,15,-15,504,515
19960,-55,-1895,857,21,17,-18,505,517
19970,-43,-1880,834,19,22,-13,505,514
19980,-44,-1893,856,16,16,-19,503,519
19990,-42,-1897,844,9,23,-15,506,516
20000,-58,-1905,852,15,25,-16,505,515
20011,-46,-1890,852,12,12,-16,506,516
20020,-51,-1890,869,16,13,-13,505,516
20030,-64,-1889,830,14,15,-18,503,517
20040,-47,-1902,852,19,23,-17,506,515
20050,-54,-1887,848,14,15,-19,503,516
20060,-45,-1889,843,14,21,-16,505,515
20070,-49,-1889,859,12,21,-21,505,516
20080,-60,-1904,849,15,10,-12,505,514
20090,-45,-1895,851,15,29,-12,502,515
20100,-43,-1898,856,11,14,-20,504,515
20110,-58,-1893,845,12,23,-15,504,515
20120,-48,-1902,831,15,22,-19,507,515
20130,-59,-1880,846,15,16,-23,505,516
20140,-56,-1901,849,19,18,-11,501,515
20153,-48,-1888,864,16,19,-21,514,514
20160,-47,-1891,865,13,9,-16,506,506
20170,-54,-1902,852,13,10,-13,504,516
20180,-40,-1892,864,20,27,-18,504,517
20190,-44,-1895,864,8,21,-24,505,516
20200,-62,-1885,842,16,20,-22,503,515
20210,-48,-1901,856,20,17,-18,504,515
20220,-58,-1889,847,18,20,-14,504,517
20230,-55,-1899,845,13,12,-13,505,516
20240,-34,-1886,849,16,22,-16,503,516
20250,-61,-1892,850,14,17,-19,504,517
20260,-35,-1904,825,15,28,-16,505,515
20270,-29,-1900,839,18,11,-19,504,516
20280,-52,-1895,862,18,29,-22,504,516
20290,-46,-1897,835,15,30,-19,503,514
20300,-55,-1880,846,16,22,-18,502,516
20310,-58,-1882,853,15,18,-13,506,516
20320,-49,-1896,855,14,20,-25,505,515
20330,-43,-1890,867,11,22,-21,506,517
20340,-74,-1893,860,9,14,-24,505,518
20350,-67,-1884,868,13,13,-18,502,516
20360,-44,-1886,867,17,17,-20,501,516
20370,-47,-1881,848,9,23,-15,502,515
20380,-38,-1888,853,16,17,-20,505,517
20390,-46,-1892,846,13,26,-13,505,515
20400,-43,-1886,839,16,18,-19,503,515
20410,-47,-1886,854,20,19,-12,504,517
20420,-57,-1894,838,13,19,-20,505,518
20430,-47,-1891,840,12,24,-21,505,517
20440,-47,-1884,832,14,19,-16,500,514
20450,-62,-1895,847,15,15,-15,505,517
20460,-47,-1885,856,13,16,-23,502,516
20470,-41,-1890,850,8,14,-11,503,515
20480,-63,-1901,834,13,24,-18,505,517
20490,-35,-1898,834,15,6,-18,504,517
20500,-49,-1890,836,15,18,-18,502,515
20510,-49,-1897,860,14,26,-20,505,514
20520,-50,-1886,850,9,19,-20,504,518
20530,-59,-1882,847,22,18,-16,503,515
20540,-42,-1899,856,16,32,-19,503,517
20550,-47,-1897,852,9,19,-20,505,517
20560,-53,-1895,842,12,29,-16,505,518
20570,-34,-1897,852,12,13,-19,503,516
20580,-61,-1897,847,18,19,-22,505,516
20590,-55,-1895,844,14,24,-18,503,518
20600,-33,-1885,850,13,12,-20,504,517
20610,-54,-1888,864,13,26,-16,504,516
20620,-61,-1892,839,11,10,-14,506,516
20630,-41,-1895,823,14,25,-19,503,514
20640,-46,-1885,841,15,26,-18,504,514
20669,-51,-1899,841,14,5,-20,508,508
20676,-38,-1897,838,14,16,-17,509,509
20678,-63,-1896,842,17,11,-24,504,504
20681,-54,-1891,830,14,24,-16,509,509
20690,-51,-1902,858,16,13,-19,503,520
20700,-49,-1893,855,15,20,-17,501,516
20710,-71,-1889,853,15,19,-16,502,517
20720,-52,-1889,835,14,8,-23,503,517
20730,-46,-1888,850,17,23,-10,502,518
20740,-53,-1886,848,13,20,-18,505,518
20750,-48,-1897,849,11,27,-12,503,518
20760,-52,-1888,864,14,11,-22,501,520
20770,-52,-1890,841,12,29,-20,500,523
20780,-54,-1894,851,14,16,-15,494,519
20790,-67,-1898,835,13,25,-20,496,520
20800,-52,-1887,844,15,23,-18,495,521
20810,-49,-1900,829,14,14,-13,493,522
20820,-46,-1900,846,20,22,-17,495,523
20830,-53,-1890,837,10,10,-12,495,523
20840,-51,-1890,841,14,17,-22,498,521
20850,-55,-1892,840,25,16,-17,498,521
20860,-40,-1893,860,13,15,-19,498,522
20870,-43,-1896,855,13,20,-18,498,518
20880,-53,-1889,855,15,18,-16,499,522
20890,-54,-1900,869,13,9,-20,499,523
20900,-31,-1897,852,13,25,-20,499,522
20910,-56,-1890,845,10,22,-17,502,519
20920,-62,-1904,844,16,23,-21,501,521
20930,-46,-1892,847,16,22,-13,498,521
20940,-65,-1905,853,18,24,-19,499,519
20950,-64,-1889,848,15,26,-13,499,521
20960,-47,-1893,843,14,22,-13,498,522
20970,-51,-1893,845,14,19,-18,491,523
20980,-48,-1905,851,14,24,-13,491,526
20990,-58,-1894,846,22,13,-18,486,527
21000,-53,-1896,839,14,18,-19,493,533
21010,-59,-1896,848,17,10,-19,489,527
21020,-46,-1889,843,12,20,-22,495,522
21030,-48,-1892,862,17,17,-18,493,525
21040,-55,-1891,837,16,12,-20,496,524
21050,-39,-1886,844,15,19,-19,483,530
21060,-53,-1895,863,16,14,-17,485,530
21070,-44,-1887,828,16,17,-23,480,525
21080,-51,-1884,838,14,29,-14,489,529
21090,-38,-1888,840,12,19,-18,495,526
21100,-49,-1884,844,9,14,-15,497,522
21110,-41,-1903,857,18,15,-18,505,516
21120,-54,-1888,845,14,35,-13,504,515
21130,-41,-1893,846,14,24,-19,504,516
21140,-57,-1893,843,16,14,-22,503,516
21153,-47,-1892,836,14,29,-16,507,507
21160,-47,-1884,838,18,26,-15,508,508
21170,-57,-1893,863,12,19,-19,505,516
21180,-53,-1899,850,13,16,-12,504,515
21190,-49,-1883,834,9,18,-18,503,518
21200,-53,-1894,858,14,20,-17,503,516
21210,-52,-1889,822,14,18,-16,505,514
21220,-58,-1889,840,14,14,-13,503,517
21230,-55,-1899,871,13,23,-19,493,530
21240,-38,-1902,839,16,10,-17,492,527
21250,-43,-1891,835,22,10,-23,487,532
21260,-56,-1896,853,15,10,-20,492,527
21270,-49,-1890,834,10,22,-17,488,526
21280,-64,-1892,845,17,19,-18,496,525
21291,-42,-1888,848,16,14,-9,501,518
21300,-43,-1888,852,14,19,-14,498,521
21310,-55,-1903,832,16,15,-19,500,519
21320,-34,-1894,842,12,18,-13,497,522
21330,-57,-1897,850,18,28,-16,502,519
21340,-47,-1896,846,18,17,-17,499,517
21350,-43,-1890,846,19,6,-12,503,519
21360,-52,-1887,840,13,18,-14,503,516
21370,-47,-1902,834,15,20,-21,505,517
21380,-51,-1888,842,12,25,-10,503,516
21390,-58,-1897,857,19,13,-11,502,516
21400,-47,-1893,831,13,31,-10,503,518
21410,-43,-1892,856,13,21,-19,505,515
21420,-55,-1895,866,13,19,-14,504,518
21430,-52,-1885,839,11,19,-15,503,517
21440,-54,-1894,850,9,27,-18,504,515
21450,-57,-1890,832,14,16,-15,505,516
21460,-49,-1889,841,10,14,-18,505,516
21470,-40,-1891,864,13,19,-15,503,516
21480,-64,-1886,830,16,15,-20,503,516
21490,-47,-1895,852,13,12,-14,505,516
21500,-64,-1895,856,16,3,-19,502,516
21510,-50,-1900,845,10,31,-16,503,517
21520,-40,-1890,854,12,15,-12,501,515
21530,-34,-1887,846,21,26,-16,503,515
21540,-49,-1892,833,10,18,-21,505,518
21550,-42,-1896,854,16,18,-11,503,516
21560,-59,-1897,851,11,22,-21,501,516
21570,-38,-1898,835,12,23,-17,505,518
21580,-50,-1896,866,17,14,-18,503,516
21590,-46,-1889,824,13,19,-17,502,516
21600,-49,-1882,845,18,19,-19,503,516
21610,-55,-1894,836,19,22,-19,500,517
21620,-36,-1893,846,14,20,-18,502,518
21630,-50,-1888,847,20,20,-15,503,516
21640,-42,-1883,827,18,17,-19,505,516
21653,-48,-1893,856,17,30,-18,511,511
21660,-42,-1894,825,12,28,-19,515,515
21670,-60,-1892,839,12,26,-21,505,520
21680,-31,-1898,854,16,30,-27,505,516
21690,-51,-1883,849,11,14,-13,503,521
21700,-67,-1897,850,16,18,-17,503,520
21710,-58,-1901,847,14,22,-24,503,514
21720,-61,-1900,855,17,8,-11,500,516
21730,-55,-1901,825,11,18,-15,503,517
21740,-43,-1885,849,18,24,-17,504,515
21750,-53,-1890,862,19,23,-9,503,516
21760,-58,-1896,847,13,23,-21,504,517
21770,-37,-1890,854,17,11,-22,505,519
21780,-49,-1886,870,16,15,-16,503,516
21790,-52,-1898,848,17,25,-19,504,518
21800,-45,-1882,830,20,18,-16,501,516
21810,-39,-1896,862,11,15,-21,505,516
21820,-46,-1897,841,18,13,-14,504,516
21830,-64,-1895,850,15,18,-7,506,517
21840,-50,-1893,855,19,18,-17,503,515
21850,-47,-1889,819,16,15,-14,504,516
21860,-34,-1893,849,13,14,-14,504,517
21870,-52,-1891,844,14,15,-15,504,515
21880,-58,-1895,843,15,24,-20,504,516
21890,-58,-1889,831,12,5,-16,505,516
21900,-50,-1892,847,13,23,-13,504,514
21910,-62,-1896,847,16,12,-18,504,515
21920,-53,-1894,836,15,13,-27,505,516
21931,-56,-1907,839,17,15,-9,505,516
21940,-57,-1895,852,16,18,-16,504,515
21950,-42,-1899,844,19,13,-21,504,517
21960,-46,-1892,850,16,21,-24,506,515
21970,-44,-1889,849,16,12,-20,505,516
21980,-63,-1896,853,19,20,-11,505,516
21990,-49,-1899,853,12,14,-18,505,516
22000,-48,-1895,842,14,25,-16,502,517
22010,-51,-1896,846,16,10,-16,503,515
22020,-56,-1883,863,18,12,-25,505,516
22030,-66,-1901,840,14,21,-20,501,516
22040,-56,-1912,843,20,22,-22,504,517
22050,-49,-1903,833,20,19,-15,505,516
22060,-58,-1893,831,13,19,-14,503,516
22070,-56,-1900,850,18,22,-17,505,516
22080,-49,-1896,843,11,28,-26,504,519
22090,-51,-1888,846,12,16,-17,507,518
22100,-36,-1901,845,14,10,-20,505,515
22110,-45,-1894,847,18,8,-18,503,517
22120,-56,-1892,845,13,23,-18,504,516
22130,-51,-1892,850,14,8,-16,504,514
22140,-53,-1895,857,17,25,-13,504,515
22154,-41,-1902,839,17,16,-22,509,509
22161,-60,-1882,836,16,10,-14,509,509
22170,-61,-1892,842,15,19,-18,505,515
22180,-42,-1883,852,14,18,-16,502,515
22190,-42,-1889,837,17,26,-14,505,517
22200,-53,-1904,841,19,23,-19,503,516
22210,-55,-1890,851,12,22,-20,504,515
22220,-59,-1888,837,18,20,-16,504,517
22230,-58,-1895,860,17,26,-13,505,519
22240,-38,-1886,855,13,23,-23,504,516
22250,-59,-1900,849,17,23,-16,504,514
22260,-42,-1901,828,13,23,-18,503,519
22270,-56,-1897,854,14,13,-15,503,516
22280,-42,-1894,847,13,20,-15,505,517
22290,-59,-1888,846,15,24,-20,502,515
22300,-49,-1893,855,14,18,-22,502,517
22310,-42,-1892,861,17,22,-16,503,518
22320,-45,-1889,837,16,11,-20,504,514
22330,-52,-1882,852,16,23,-14,500,518
22340,-49,-1888,839,17,20,-16,504,516
22350,-51,-1894,830,13,13,-19,503,517
22360,-60,-1893,852,11,17,-21,505,515
22370,-60,-1893,841,14,19,-19,504,515
22380,-43,-1886,842,12,21,-11,504,516
22390,-51,-1889,838,11,12,-10,504,515
22400,-45,-1897,836,13,11,-17,503,517
22410,-43,-1902,847,16,15,-22,503,514
22420,-67,-1882,852,14,7,-19,505,514
22430,-39,-1898,835,13,21,-19,504,517
22440,-51,-1886,830,12,14,-26,504,515
22450,-37,-1893,846,14,23,-22,504,517
22460,-43,-1897,856,18,14,-17,503,517
22470,-63,-1888,838,15,13,-20,505,515
22480,-80,-1888,840,16,15,-21,503,517
22490,-49,-1890,838,14,20,-18,504,515
22500,-57,-1895,858,18,21,-17,505,516
22510,-58,-1891,832,10,21,-19,503,516
22520,-51,-1893,875,17,16,-14,505,517
22530,-65,-1894,855,12,10,-23,505,516
22540,-49,-1895,843,15,29,-14,504,516
22550,-36,-1886,847,18,24,-15,503,514
22560,-46,-1896,845,15,28,-14,504,517
22571,-45,-1881,870,14,11,-21,504,517
22580,-42,-1884,851,13,28,-16,504,517
22590,-57,-1896,833,15,21,-24,503,516
22600,-59,-1887,849,23,12,-21,504,514
22610,-54,-1888,845,12,26,-18,503,517
22620,-55,-1889,857,8,19,-12,506,514
22630,-59,-1890,854,16,23,-17,501,516
22640,-49,-1894,867,12,9,-20,503,516
22653,-45,-1888,841,14,22,-24,512,512
22661,-54,-1885,846,14,14,-22,510,510
22670,-44,-1897,842,17,16,-17,504,517
22680,-50,-1886,844,16,15,-13,505,516
22690,-45,-1888,841,16,15,-16,502,520
22700,-63,-1898,841,16,22,-16,505,517
22710,-51,-1881,840,17,19,-15,502,516
22720,-64,-1902,844,19,33,-17,502,516
22730,-59,-1888,847,16,19,-19,501,517
22740,-60,-1894,849,18,23,-23,503,518
22758,-52,-1893,829,16,23,-19,512,512
22761,-54,-1905,858,17,23,-12,512,512
22770,-45,-1883,839,18,17,-14,504,516
22780,-54,-1883,841,12,25,-19,501,516
22790,-63,-1900,853,15,23,-11,503,517
22800,-34,-1885,839,13,8,-17,503,517
22810,-52,-1905,851,17,17,-16,505,517
22820,-38,-1903,837,14,15,-14,505,517
22830,-54,-1880,854,17,14,-18,502,517
